symbol,name,exchange,yf_ticker,sector,close,sma50,sma200,high_52w,pct_off_high,r1m,r3m,r6m,r12m,turnover_cr,vol_surge,adr_pct,gap_pct,tightness_pct,vol_dryup,contracting,momentum,trend_template,stage2,vcp_setup,qm_breakout,price_gt_sma10,price_gt_sma20,price_gt_sma50,price_gt_sma150,price_gt_sma200,sma50_gt_sma150,sma150_gt_sma200,sma200_rising,within_25_of_high,above_30_of_low,rs_rating,setup_quality
WYFI,"WhiteFiber, Inc. - Ordinary Shares",NASDAQ,WYFI,Other,29.9,18.86,20.71,39.13,23.6,96.29,77.42,67.76,,57.57,0.44,13.67,-0.5,38.1,True,True,45.44,False,False,False,False,True,True,True,True,True,False,False,False,True,True,54,59
FCFS,"FirstCash Holdings, Inc. - Common Stock",NASDAQ,FCFS,Other,219.99,210.92,173.99,232.57,5.41,2.19,14.32,42.86,75.36,75.69,0.48,2.81,-0.27,8.16,True,False,46.08,True,True,False,False,False,False,True,True,True,True,True,True,True,True,54,50
SLB,SLB Limited Common Shares,NYSE,SLB,Other,54.87,53.64,43.21,57.98,5.37,-1.5,6.87,54.94,68.38,636.52,0.34,2.45,-0.56,8.2,True,False,45.06,True,True,False,False,False,False,True,True,True,True,True,True,True,True,53,49
BRKR,Bruker Corporation - Common Stock,NASDAQ,BRKR,Other,58.1,39.94,40.18,58.1,0.0,69.44,45.07,18.08,58.0,115.9,1.39,4.88,0.48,29.04,False,False,44.58,False,False,False,False,True,True,True,True,True,False,True,True,True,True,53,34
NPO,Enpro Inc. Common Stock,NYSE,NPO,Other,307.71,284.33,244.42,323.3,4.82,9.57,19.12,37.29,71.09,64.81,0.34,3.97,-0.41,8.9,True,True,44.4,True,True,True,False,False,True,True,True,True,True,True,True,True,True,53,67
LNTH,"Lantheus Holdings, Inc. - Common Stock",NASDAQ,LNTH,Other,100.47,85.56,67.66,103.0,2.45,23.78,34.13,70.12,35.45,108.99,0.67,3.83,-0.64,12.18,False,False,44.42,True,True,False,False,True,True,True,True,True,True,True,True,True,True,53,52
UNFI,"United Natural Foods, Inc. Common Stock",NYSE,UNFI,Other,50.9,47.9,38.53,52.46,2.97,4.05,33.21,37.31,67.32,27.0,0.29,3.47,-0.21,9.21,True,False,45.17,True,True,False,False,True,False,True,True,True,True,True,True,True,True,53,51
HUN,Huntsman Corporation Common Stock,NYSE,HUN,Other,15.48,13.65,11.15,15.48,0.0,16.83,23.22,64.41,48.2,74.79,0.26,4.7,0.32,14.99,True,False,44.93,True,True,False,False,True,True,True,True,True,True,True,True,True,True,53,53
R,"Ryder System, Inc. Common Stock",NYSE,R,Other,249.35,225.85,196.82,252.77,1.35,2.0,12.99,45.84,69.2,89.01,0.33,3.11,-0.19,10.35,True,False,44.23,True,True,False,False,True,True,True,True,True,True,True,True,True,True,52,50
BLBD,Blue Bird Corporation - Common Stock,NASDAQ,BLBD,Other,68.1,63.34,56.34,72.74,6.38,10.84,16.87,31.37,74.21,38.98,0.33,4.77,-0.2,16.43,True,True,43.55,False,True,True,False,False,False,True,True,True,True,False,True,True,True,52,48
ADM,Archer-Daniels-Midland Company Common Stock,NYSE,ADM,Other,80.65,73.56,64.58,82.35,2.06,9.31,17.59,37.01,72.06,314.71,0.25,3.09,-0.16,5.57,True,True,44.37,True,True,True,False,True,True,True,True,True,True,True,True,True,True,52,65
TRGP,"Targa Resources, Inc. Common Stock",NYSE,TRGP,Other,256.72,250.42,198.25,276.75,7.24,3.15,9.42,51.58,64.8,303.22,0.31,2.86,-0.51,10.53,True,False,43.59,True,True,False,False,False,False,True,True,True,True,True,True,True,True,52,49
CX,"Cemex, S.A.B. de C.V. Sponsored ADR",NYSE,CX,Other,13.1,12.08,11.01,13.55,3.28,7.68,4.98,26.04,86.62,65.75,0.3,3.21,-0.23,8.62,True,True,44.22,True,True,True,False,True,True,True,True,True,True,True,True,True,True,52,65
DVA,DaVita Inc. Common Stock,NYSE,DVA,Other,196.49,166.86,137.94,200.54,2.02,29.28,25.71,61.89,43.78,199.27,0.2,3.63,-0.05,5.59,True,True,44.15,True,True,True,False,False,True,True,True,True,True,True,True,True,True,52,66
AMR,"Alpha Metallurgical Resources, Inc. Common Stock",NYSE,AMR,Other,201.37,194.8,181.97,249.65,19.34,5.96,23.81,26.82,74.27,50.17,0.78,5.73,-0.39,21.25,False,False,43.11,True,True,False,False,True,True,True,True,True,True,True,True,True,True,52,55
ZETA,Zeta Global Holdings Corp. Class A Common Stock,NYSE,ZETA,Other,22.39,17.27,18.57,24.4,8.24,25.72,32.09,24.18,65.85,173.18,1.25,5.93,1.59,27.5,False,False,42.59,False,False,False,False,True,True,True,True,True,False,False,True,True,True,51,35
TD,Toronto Dominion Bank (The) Common Stock,NYSE,TD,Other,112.33,103.12,90.06,113.34,0.89,7.69,16.29,37.55,67.97,162.62,0.4,1.51,0.05,6.61,True,False,42.48,True,True,False,False,True,True,True,True,True,True,True,True,True,True,51,46
YPF,YPF Sociedad Anonima Common Stock,NYSE,YPF,Other,52.47,44.45,36.24,52.47,0.0,17.09,48.26,48.47,41.96,101.02,0.27,3.91,0.35,19.44,True,False,42.69,True,True,False,False,True,True,True,True,True,True,True,True,True,True,51,51
IBKR,"Interactive Brokers Group, Inc. - Class A Common Stock",NASDAQ,IBKR,Other,86.39,77.27,70.25,88.28,2.15,12.12,21.34,37.07,64.75,410.67,0.59,3.13,0.26,10.27,False,False,42.5,True,True,False,False,True,True,True,True,True,True,True,True,True,True,51,49
SBLK,Star Bulk Carriers Corp. - Common Shares,NASDAQ,SBLK,Other,26.99,25.01,21.14,27.55,2.03,8.48,4.29,38.81,73.17,37.2,0.46,2.84,-0.29,8.82,False,False,42.61,True,True,False,False,True,True,True,True,True,True,True,True,True,True,51,49
VAC,Marriott Vacations Worldwide Corporation Common Stock,NYSE,VAC,Other,86.17,71.49,64.0,86.17,0.0,27.2,35.49,63.48,34.04,38.04,0.56,4.94,-0.36,23.01,False,False,42.47,False,True,False,False,True,True,True,True,True,True,False,True,True,True,51,33
STT,State Street Corporation Common Stock,NYSE,STT,Other,156.7,143.57,125.77,158.52,1.15,3.98,22.65,36.77,66.33,267.51,0.44,1.89,0.01,5.86,True,False,42.49,True,True,False,False,True,True,True,True,True,True,True,True,True,True,51,47
ALKS,Alkermes plc - Ordinary Shares,NASDAQ,ALKS,Other,42.71,34.42,31.15,42.71,0.0,26.7,41.89,47.33,42.84,80.77,0.86,3.96,0.15,15.41,True,False,42.38,True,True,False,False,True,True,True,True,True,True,True,True,True,True,50,50
PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,NYSE,PEB,Other,15.38,13.83,12.05,15.55,1.09,7.4,19.97,34.31,67.95,25.87,0.22,2.62,0.71,11.44,True,False,42.21,True,True,False,False,True,True,True,True,True,True,True,True,True,True,50,48
GS,"Goldman Sachs Group, Inc. (The) Common Stock",NYSE,GS,Other,1021.08,912.69,849.39,1021.08,0.0,12.75,19.41,28.57,71.3,1882.04,0.45,2.41,0.09,10.13,True,False,42.25,True,True,False,False,True,True,True,True,True,True,True,True,True,True,50,47
STAA,STAAR Surgical Company - Common Stock,NASDAQ,STAA,Other,29.72,25.52,24.3,33.34,10.86,16.64,49.35,13.39,64.38,33.47,0.52,5.08,-0.07,16.45,True,True,41.3,False,True,True,False,False,False,True,True,True,True,False,True,True,True,50,48
ZD,"Ziff Davis, Inc. - Common Stock",NASDAQ,ZD,Other,45.1,44.06,37.83,48.23,6.5,-3.56,66.53,38.16,41.67,24.98,0.38,4.12,0.0,13.28,True,False,41.07,True,True,False,False,True,True,True,True,True,True,True,True,True,True,50,51
PII,Polaris Inc. Common Stock,NYSE,PII,Other,70.94,60.64,61.87,72.78,2.52,5.53,18.12,8.4,87.48,51.64,0.18,4.1,-0.19,17.67,True,False,41.69,False,False,False,False,True,True,True,True,True,False,True,True,True,True,50,31
FFIV,"F5, Inc. - Common Stock",NASDAQ,FFIV,Other,378.89,326.21,293.75,397.0,4.56,15.46,39.63,57.86,33.75,249.41,0.4,2.97,0.6,10.76,True,False,40.33,False,True,False,False,False,True,True,True,True,True,False,True,True,True,49,28
ENVA,"Enova International, Inc. Common Stock",NYSE,ENVA,Other,162.58,156.11,140.07,174.9,7.04,-3.56,16.92,24.7,74.14,33.47,0.31,3.07,0.37,6.83,True,False,40.09,True,True,False,False,True,False,True,True,True,True,True,True,True,True,49,48
HSBC,"HSBC Holdings, plc. Common Stock",NYSE,HSBC,Other,93.68,87.95,76.56,94.68,1.06,5.51,3.96,39.33,67.42,144.25,0.54,1.65,1.12,7.84,True,False,40.11,True,True,False,False,True,True,True,True,True,True,True,True,True,True,49,45
M,Macy's Inc Common Stock,NYSE,M,Other,21.93,19.23,19.14,23.7,7.45,13.65,12.15,2.3,91.21,109.51,0.43,3.62,-1.34,21.2,True,False,40.97,False,False,False,False,True,True,True,True,True,False,True,True,True,True,49,29
MS,Morgan Stanley Common Stock,NYSE,MS,Other,207.0,183.48,169.21,207.0,0.0,11.24,24.98,26.49,66.26,1032.64,0.56,2.17,0.1,9.2,True,False,40.57,True,True,False,False,True,True,True,True,True,True,True,True,True,True,49,46
OKTA,"Okta, Inc. - Class A Common Stock",NASDAQ,OKTA,Other,121.54,79.48,85.14,121.54,0.0,59.59,67.64,49.75,15.5,326.38,2.63,5.13,13.53,34.39,False,False,40.61,False,False,False,False,True,True,True,True,True,False,False,False,True,True,49,32
SXI,Standex International Corporation Common Stock,NYSE,SXI,Other,276.61,262.34,239.3,278.54,0.69,9.45,5.71,14.45,83.41,46.87,0.36,4.12,0.62,14.23,True,False,39.79,True,True,False,False,True,True,True,True,True,True,True,True,True,True,49,50
MPC,Marathon Petroleum Corporation Common Stock,NYSE,MPC,Other,249.73,239.5,199.42,262.02,4.69,3.67,26.48,32.6,60.53,578.69,0.26,3.27,-0.35,9.12,True,False,39.66,True,True,False,False,False,False,True,True,True,True,True,True,True,True,48,48
LEA,Lear Corporation Common Stock,NYSE,LEA,Other,143.21,128.25,116.1,146.93,2.53,15.64,9.8,33.99,63.93,83.17,0.53,3.67,0.25,15.98,True,False,39.29,True,True,False,False,True,True,True,True,True,True,True,True,True,True,48,49
SM,SM Energy Company Common Stock,NYSE,SM,Other,30.36,30.32,23.92,34.81,12.79,-2.79,32.37,67.27,33.0,130.45,0.32,4.25,-0.1,19.17,True,False,39.57,False,True,False,False,False,False,True,True,True,True,False,True,True,True,48,30
ANET,"Arista Networks, Inc. Common Stock",NYSE,ANET,Other,157.91,148.82,140.14,177.73,11.15,-6.38,18.28,26.29,70.18,1906.04,0.5,4.62,1.37,14.77,True,True,38.98,False,True,True,False,True,True,True,True,True,True,False,True,True,True,48,46
BC,Brunswick Corporation Common Stock,NYSE,BC,Other,84.66,77.31,72.61,88.28,4.09,7.3,6.94,27.94,72.43,46.95,0.22,3.7,-0.2,15.65,True,False,39.47,True,True,False,False,True,True,True,True,True,True,True,True,True,True,48,49
C,"Citigroup, Inc. Common Stock",NYSE,C,Other,126.21,122.83,109.47,132.42,4.69,-0.63,15.08,25.99,72.03,1300.38,0.35,2.47,-0.02,6.35,True,False,39.56,True,True,False,False,True,True,True,True,True,True,True,True,True,True,48,47
BEN,"Franklin Resources, Inc. Common Stock",NYSE,BEN,Other,31.32,27.74,24.81,32.35,3.18,6.35,19.74,44.72,52.94,126.67,0.19,2.31,-0.32,5.65,True,True,39.17,True,True,True,False,False,True,True,True,True,True,True,True,True,True,48,61
VMI,"Valmont Industries, Inc. Common Stock",NYSE,VMI,Other,521.65,462.82,423.98,529.25,1.44,6.1,13.64,28.64,65.45,101.24,0.45,2.84,0.25,9.59,True,False,38.11,True,True,False,False,True,True,True,True,True,True,True,True,True,True,47,47
HST,"Host Hotels & Resorts, Inc. - Common Stock",NASDAQ,HST,Other,23.09,20.8,18.26,23.48,1.64,9.66,19.15,33.76,58.12,174.73,0.26,2.08,-0.76,10.39,True,False,38.17,True,True,False,False,True,True,True,True,True,True,True,True,True,True,47,45
SRRK,Scholar Rock Holding Corporation - Common Stock,NASDAQ,SRRK,Other,49.92,47.81,41.26,51.51,3.09,7.82,12.76,20.38,72.97,58.33,0.21,4.8,0.44,12.37,True,False,38.64,True,True,False,False,True,True,True,True,True,True,True,True,True,True,47,51
HUM,Humana Inc. Common Stock,NYSE,HUM,Other,307.21,231.55,243.06,310.55,1.08,26.36,62.05,30.25,36.99,444.36,0.21,3.95,0.14,7.26,True,True,38.92,False,True,True,False,True,True,True,True,True,True,False,True,True,True,47,44
UNF,Unifirst Corporation Common Stock,NYSE,UNF,Other,267.13,258.83,206.55,274.89,2.82,4.43,13.92,60.49,42.42,51.83,0.12,1.91,-0.22,3.99,True,False,38.34,True,True,False,False,True,True,True,True,True,True,True,True,True,True,47,45
ROST,"Ross Stores, Inc. - Common Stock",NASDAQ,ROST,Other,230.32,221.46,184.75,234.81,1.91,2.33,12.24,31.07,66.52,675.87,0.62,2.7,-0.24,12.68,False,False,38.61,True,True,False,False,True,True,True,True,True,True,True,True,True,True,47,47
CW,Curtiss-Wright Corporation Common Stock,NYSE,CW,Other,741.64,715.8,614.27,751.0,1.25,6.52,5.93,33.66,65.23,183.43,0.41,3.02,-0.5,9.82,True,False,38.03,True,True,False,False,True,True,True,True,True,True,True,True,True,True,46,47
PSX,Phillips 66 Common Stock,NYSE,PSX,Other,175.77,171.36,145.87,186.92,5.97,2.05,14.72,33.08,61.21,403.84,0.23,3.06,-0.42,8.36,True,False,37.56,True,True,False,False,False,True,True,True,True,True,True,True,True,True,46,47
BNY,The Bank of New York Mellon Corporation Common Stock,NYSE,BNY,Other,140.47,129.99,116.11,141.05,0.41,6.2,18.41,29.8,61.16,446.01,0.28,2.0,0.4,5.29,True,False,37.71,True,True,False,False,True,True,True,True,True,True,True,True,True,True,46,45
HASI,"HA Sustainable Infrastructure Capital, Inc. Common Stock",NYSE,HASI,Other,40.69,39.73,33.53,43.31,6.04,0.63,12.71,24.23,69.45,42.13,0.47,2.77,0.02,6.98,True,True,37.65,True,True,True,False,False,False,True,True,True,True,True,True,True,True,46,61
ODFL,"Old Dominion Freight Line, Inc. - Common Stock",NASDAQ,ODFL,Other,222.93,204.55,170.26,224.42,0.66,6.49,9.94,66.52,38.21,354.79,0.47,3.59,-0.73,13.76,True,False,37.88,True,True,False,False,True,True,True,True,True,True,True,True,True,True,46,48
PSMT,"PriceSmart, Inc. - Common Stock",NASDAQ,PSMT,Other,168.47,156.87,135.08,171.53,1.78,9.47,8.96,34.66,59.6,35.51,0.36,2.9,-0.34,8.54,True,False,36.98,True,True,False,False,True,True,True,True,True,True,True,True,True,True,46,46
LIVN,LivaNova PLC - Ordinary Shares,NASDAQ,LIVN,Other,73.75,66.24,61.07,75.42,2.21,25.18,4.47,16.5,72.37,58.54,0.24,3.9,-0.37,8.45,True,True,37.31,True,True,True,False,True,True,True,True,True,True,True,True,True,True,46,64
SIRI,SiriusXM Holdings Inc. - Common Stock,NASDAQ,SIRI,Other,29.39,25.45,22.31,29.87,1.61,10.93,35.18,43.24,37.71,114.96,0.42,3.0,-1.0,15.65,True,False,36.19,True,True,False,False,True,True,True,True,True,True,True,True,True,True,45,46
YETI,"YETI Holdings, Inc. Common Stock",NYSE,YETI,Other,48.66,39.85,40.01,50.77,4.16,26.29,11.32,18.02,65.29,72.82,0.4,5.04,0.13,17.98,True,False,36.41,False,False,False,False,True,True,True,True,True,False,True,True,True,True,45,30
GM,General Motors Company Common Stock,NYSE,GM,Other,83.47,76.95,72.43,86.18,3.14,8.94,6.3,15.19,75.19,523.25,0.93,2.98,0.53,17.68,False,False,36.79,False,False,False,False,True,True,True,True,True,False,True,True,True,True,45,26
LC,LendingClub Corporation Common Stock,NYSE,LC,Other,17.92,15.9,16.9,21.58,16.94,8.31,20.22,2.96,77.83,24.79,0.63,3.66,1.0,16.99,True,False,36.89,False,False,False,False,True,True,True,True,True,False,True,True,True,True,45,28
SHOO,"Steven Madden, Ltd. - Common Stock",NASDAQ,SHOO,Other,43.11,37.74,36.98,45.95,6.18,16.61,20.15,4.89,72.77,41.74,0.39,3.69,-0.44,14.38,True,False,36.27,False,False,False,False,True,True,True,True,True,False,True,True,True,True,45,28
DBRG,"DigitalBridge Group, Inc.",NYSE,DBRG,Other,15.69,15.56,13.69,15.71,0.16,0.8,1.59,67.26,40.23,42.26,0.2,0.22,-0.06,0.51,True,True,36.67,True,True,True,False,False,True,True,True,True,True,True,True,True,True,45,56
NTRS,Northern Trust Corporation - Common Stock,NASDAQ,NTRS,Other,166.25,156.63,140.02,171.74,3.2,0.86,16.84,29.45,59.65,149.73,0.55,1.79,-0.27,4.79,True,False,36.15,True,True,False,False,False,True,True,True,True,True,True,True,True,True,45,44
NVDA,NVIDIA Corporation - Common Stock,NASDAQ,NVDA,Other,216.14,199.45,187.67,235.74,8.31,3.29,21.99,21.56,60.37,33792.02,0.55,3.24,0.09,10.51,True,True,35.34,True,True,True,False,False,True,True,True,True,True,True,True,True,True,44,61
FLYW,Flywire Corporation - Voting Common Stock,NASDAQ,FLYW,Other,16.22,13.94,13.38,17.73,8.52,18.57,31.76,17.71,53.31,41.57,0.56,4.65,-0.76,8.29,False,True,34.84,True,True,False,True,True,True,True,True,True,True,True,True,True,True,44,64
CMC,Commercial Metals Company Common Stock,NYSE,CMC,Other,76.31,67.27,65.68,82.94,7.99,14.48,4.44,22.53,64.6,65.4,0.35,3.05,1.62,13.93,True,False,34.93,False,False,False,False,True,True,True,True,True,False,True,True,True,True,44,26
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,NYSE,NSA,Other,42.88,41.32,33.05,43.86,2.23,3.4,24.74,52.21,36.7,33.05,0.17,2.04,-0.58,7.01,True,False,35.63,True,True,False,False,True,True,True,True,True,True,True,True,True,True,44,44
ZVRA,"Zevra Therapeutics, Inc.  - Common Stock",NASDAQ,ZVRA,Other,11.65,10.15,9.39,12.79,8.91,20.48,30.46,38.69,39.86,20.76,0.97,5.86,0.18,14.85,False,False,35.69,False,False,False,False,True,True,True,True,True,True,True,False,True,True,44,32
APP,Applovin Corporation - Class A Common Stock,NASDAQ,APP,Other,604.54,457.75,536.33,733.6,17.59,36.33,39.05,8.73,54.91,2630.4,0.57,6.94,0.02,24.89,False,False,36.02,False,False,False,False,True,True,True,True,True,False,False,True,True,True,44,34
DBD,Diebold Nixdorf Incorporated Common stock,NYSE,DBD,Other,80.9,78.58,68.89,88.77,8.86,-2.48,1.13,26.41,67.16,21.9,0.23,3.4,0.17,17.5,True,False,34.77,True,True,False,False,True,True,True,True,True,True,True,True,True,True,43,46
BG,Bunge Limited Common Shares,NYSE,BG,Other,124.43,123.76,103.22,129.6,3.99,-0.9,3.75,30.45,61.17,193.8,0.42,2.96,-0.19,5.93,True,True,34.26,True,True,True,False,True,True,True,True,True,True,True,True,True,True,43,60
BMO,Bank Of Montreal Common Stock,NYSE,BMO,Other,161.02,147.5,133.85,163.13,1.29,8.66,12.79,31.12,54.34,130.09,0.36,1.71,0.44,8.22,True,False,34.49,True,True,False,False,True,True,True,True,True,True,True,True,True,True,43,43
VLY,Valley National Bancorp - Common Stock,NASDAQ,VLY,Other,13.73,13.05,11.72,13.77,0.25,3.19,9.94,23.61,63.58,69.73,0.33,2.06,-0.36,7.72,True,False,34.82,True,True,False,False,True,True,True,True,True,True,True,True,True,True,43,43
ARMK,Aramark Common Stock,NYSE,ARMK,Other,53.76,45.57,40.28,53.76,0.0,19.83,28.76,42.84,35.58,171.42,0.43,2.68,0.02,5.99,True,True,34.82,True,True,True,False,True,True,True,True,True,True,True,True,True,True,43,60
EBAY,eBay Inc. - Common Stock,NASDAQ,EBAY,Other,108.39,102.69,92.32,118.96,8.88,4.44,19.7,31.83,51.83,737.87,0.36,3.18,-0.99,10.32,True,False,34.66,True,True,False,False,False,False,True,True,True,True,True,True,True,True,43,46
UBS,UBS Group AG Registered Ordinary Shares,NYSE,UBS,Other,47.17,42.23,40.98,48.01,1.75,10.42,16.79,28.72,53.17,99.66,0.42,1.6,0.98,5.37,True,True,34.29,True,True,True,False,True,True,True,True,True,True,True,True,True,True,43,58
CM,Canadian Imperial Bank of Commerce Common Stock,NYSE,CM,Other,107.06,106.01,91.49,115.78,7.53,-0.61,6.92,27.1,60.57,104.5,0.6,1.91,0.01,9.86,True,False,33.68,True,True,False,False,False,False,True,True,True,True,True,True,True,True,42,43
VCTR,"Victory Capital Holdings, Inc. - Common Stock",NASDAQ,VCTR,Other,85.39,75.89,68.78,87.93,2.89,13.4,24.32,37.39,41.23,43.26,0.7,3.34,-0.18,8.22,True,True,33.91,True,True,True,False,False,True,True,True,True,True,True,True,True,True,42,61
AFRM,"Affirm Holdings, Inc. - Class A Common Stock",NASDAQ,AFRM,Other,73.87,59.01,67.37,92.18,19.86,16.37,57.24,7.33,45.76,358.4,0.53,5.81,1.24,15.97,True,False,33.59,False,False,False,False,True,True,True,True,True,False,False,False,True,True,42,31
IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,NYSE,IRM,Other,126.36,116.38,100.04,132.06,4.31,10.34,17.6,50.28,34.44,175.24,0.19,2.41,-0.07,5.87,True,True,33.41,True,True,True,False,True,False,True,True,True,True,True,True,True,True,42,59
MLI,"Mueller Industries, Inc. Common Stock",NYSE,MLI,Other,128.34,126.39,113.75,140.83,8.87,-3.41,9.14,17.48,68.41,72.49,0.34,2.75,-0.59,11.39,True,False,34.1,True,True,False,False,False,False,True,True,True,True,True,True,True,True,42,44
INGM,Ingram Micro Holding Corporation Common Stock,NYSE,INGM,Other,27.86,26.62,22.52,30.76,9.44,-7.77,35.57,30.1,43.85,48.25,0.47,2.97,1.48,10.09,True,False,32.91,True,True,False,False,True,True,True,True,True,True,True,True,True,True,42,45
NATL,NCR Atleos Corporation Common Stock,NYSE,NATL,Other,44.62,44.35,40.41,48.13,7.29,0.34,0.77,20.95,67.93,38.9,0.26,1.78,-0.51,3.04,True,True,33.65,True,True,True,False,False,False,True,True,True,True,True,True,True,True,42,57
TDC,Teradata Corporation Common Stock,NYSE,TDC,Other,33.83,28.46,26.85,37.88,10.7,28.76,7.42,18.68,56.09,83.36,0.61,5.26,1.04,11.91,True,True,32.4,False,False,False,True,True,True,True,True,True,False,True,True,True,True,41,44
CBOE,"Cboe Global Markets, Inc. Common Stock",BATS,CBOE,Other,336.02,316.45,271.35,366.7,8.37,9.95,12.11,30.91,49.47,333.13,0.64,3.09,0.24,10.55,True,True,32.48,True,True,True,False,False,False,True,True,True,True,True,True,True,True,41,60
GVA,Granite Construction Incorporated Common Stock,NYSE,GVA,Other,138.27,128.83,117.67,143.13,3.4,12.83,2.95,31.22,54.03,104.1,0.48,2.77,0.45,9.94,True,False,32.85,True,True,False,False,True,True,True,True,True,True,True,True,True,True,41,44
MAC,Macerich Company (The) Common Stock,NYSE,MAC,Other,22.57,21.06,18.67,22.83,1.16,3.41,11.24,35.1,48.55,75.21,0.21,2.47,-0.48,6.34,True,False,32.54,True,True,False,False,True,True,True,True,True,True,True,True,True,True,41,43
TRS,TriMas Corporation - Common Stock,NASDAQ,TRS,Other,41.31,38.14,36.53,42.72,3.3,14.61,5.81,24.49,56.51,20.06,0.18,3.69,-0.12,11.67,True,True,32.57,False,True,True,False,True,True,True,True,True,True,False,True,True,True,41,41
NOVT,Novanta Inc. - Common Shares,NASDAQ,NOVT,Other,160.1,133.57,124.0,163.29,1.96,32.43,19.09,43.08,31.15,74.5,0.51,4.84,0.57,13.38,True,True,32.45,True,True,True,True,True,True,True,True,True,True,True,True,True,True,41,63
NET,"Cloudflare, Inc. Class A Common Stock",NYSE,NET,Other,235.51,208.72,204.46,256.79,8.28,11.11,36.78,19.25,45.4,1045.86,0.52,5.34,2.31,19.09,True,True,32.4,False,True,True,True,True,True,True,True,True,True,False,True,True,True,41,44
BPOP,"Popular, Inc. - Common Stock",NASDAQ,BPOP,Other,149.42,144.17,129.01,152.12,1.77,1.2,11.02,31.8,48.61,61.25,0.24,1.88,-0.63,7.09,True,False,31.31,True,True,False,False,True,True,True,True,True,True,True,True,True,True,40,42
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,NYSE,BBVA,Other,23.35,21.95,20.9,25.32,7.78,9.68,4.1,13.74,63.8,30.8,0.34,1.77,1.64,8.8,True,False,31.43,True,True,False,False,True,True,True,True,True,True,True,True,True,True,40,42
ING,"ING Group, N.V. Common Stock",NYSE,ING,Other,31.02,28.06,26.34,31.32,0.94,12.21,11.18,25.15,52.39,70.39,0.51,1.51,1.01,7.06,True,False,31.96,True,True,False,False,True,True,True,True,True,True,True,True,True,True,40,41
PAGP,"Plains GP Holdings, L.P. - Class A Shares representing limited partner interests",NASDAQ,PAGP,Other,24.28,23.72,19.89,25.95,6.42,2.14,9.62,36.59,47.67,45.16,0.5,2.3,0.0,8.52,True,False,32.18,True,True,False,False,False,False,True,True,True,True,True,True,True,True,40,43
TGT,Target Corporation Common Stock,NYSE,TGT,Other,126.29,122.9,103.63,130.86,3.49,-0.3,12.04,48.75,37.4,738.55,0.37,3.34,-0.96,11.2,True,False,31.96,True,True,False,False,True,True,True,True,True,True,True,True,True,True,40,45
SOBO,South Bow Corporation Common Shares,NYSE,SOBO,Other,36.29,34.29,29.42,38.18,4.95,8.88,14.34,35.0,44.32,27.22,0.43,2.08,0.49,5.79,True,False,31.98,True,True,False,False,False,False,True,True,True,True,True,True,True,True,40,42
AAPL,Apple Inc. - Common Stock,NASDAQ,AAPL,Other,310.39,275.08,262.78,312.51,0.68,14.99,17.6,12.27,55.48,13790.64,0.44,1.86,-0.24,6.47,True,False,30.9,True,True,False,False,True,True,True,True,True,True,True,True,True,True,39,41
WHD,"Cactus, Inc. Class A Common Stock",NYSE,WHD,Other,58.24,54.14,47.57,62.74,7.17,4.43,8.13,38.46,42.05,42.47,0.25,3.16,0.17,13.43,True,False,30.43,True,True,False,False,False,True,True,True,True,True,True,True,True,True,39,44
UAL,"United Airlines Holdings, Inc. - Common Stock",NASDAQ,UAL,Other,116.69,95.59,101.65,117.53,0.71,31.67,9.77,17.98,50.57,590.15,0.45,4.1,0.41,25.38,True,False,30.74,False,False,False,False,True,True,True,True,True,False,False,True,True,True,39,26
WST,"West Pharmaceutical Services, Inc. Common Stock",NYSE,WST,Other,320.35,283.89,265.79,325.92,1.71,8.46,26.05,14.26,52.04,231.97,0.42,2.89,0.67,8.61,True,False,31.15,True,True,False,False,True,True,True,True,True,True,True,True,True,True,39,43
